id,Found?,old ID,pieces,name,series,artist,imageUrl,boxImageUrl,autoUrl,autoUrl1,autoUrl2
12000822,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000822.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000822_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000822_2.webp
12000823,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000823.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000823_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000823_2.webp
12000824,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000824.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000824_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000824_2.webp
12000825,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000825.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000825_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000825_2.webp
12000826,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000826.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000826_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000826_2.webp
12000827,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000827.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000827_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000827_2.webp
12000828,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000828.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000828_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000828_2.webp
12000829,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000829.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000829_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000829_2.webp
12000830,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000830.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000830_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000830_2.webp
12000831,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000831.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000831_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000831_2.webp
12000832,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000832.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000832_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000832_2.webp
12000833,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000833.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000833_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000833_2.webp
12000834,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000834.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000834_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000834_2.webp
12000835,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000835.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000835_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000835_2.webp
12000836,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000836.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000836_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000836_2.webp
12000837,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000837.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000837_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000837_2.webp
12000838,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000838.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000838_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000838_2.webp
12000839,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000839.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000839_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000839_2.webp
12000840,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000840.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000840_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000840_2.webp
12000841,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000841.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000841_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000841_2.webp
12000842,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000842.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000842_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000842_2.webp
12000843,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000843.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000843_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000843_2.webp
12000844,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000844.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000844_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000844_2.webp
12000845,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000845.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000845_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000845_2.webp
12000846,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000846.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000846_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000846_2.webp
12000847,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000847.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000847_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000847_2.webp
12000848,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000848.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000848_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000848_2.webp
12000849,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000849.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000849_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000849_2.webp
12000850,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000850.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000850_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000850_2.webp
12000851,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000851.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000851_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000851_2.webp
12000852,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000852.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000852_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000852_2.webp
12000853,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000853.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000853_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000853_2.webp
12000854,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000854.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000854_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000854_2.webp
12000855,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000855.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000855_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000855_2.webp
12000856,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000856.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000856_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000856_2.webp
12000857,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000857.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000857_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000857_2.webp
12000858,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000858.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000858_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000858_2.webp
12000859,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000859.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000859_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000859_2.webp
12000860,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000860.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000860_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000860_2.webp
12000861,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000861.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000861_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000861_2.webp
12000862,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000862.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000862_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000862_2.webp
12000863,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000863.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000863_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000863_2.webp
12000864,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000864.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000864_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000864_2.webp
12000865,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000865.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000865_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000865_2.webp
12000866,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000866.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000866_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000866_2.webp
12000867,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000867.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000867_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000867_2.webp
12000868,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000868.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000868_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000868_2.webp
12000869,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000869.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000869_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000869_2.webp
12000870,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000870.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000870_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000870_2.webp
12000871,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000871.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000871_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000871_2.webp
12000872,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000872.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000872_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000872_2.webp
12000873,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000873.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000873_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000873_2.webp
12000874,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000874.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000874_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000874_2.webp
12000875,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000875.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000875_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000875_2.webp
12000876,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000876.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000876_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000876_2.webp
12000877,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000877.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000877_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000877_2.webp
12000878,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000878.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000878_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000878_2.webp
12000879,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000879.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000879_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000879_2.webp
12000880,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000880.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000880_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000880_2.webp
12000881,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000881.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000881_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000881_2.webp
12000882,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000882.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000882_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000882_2.webp
12000883,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000883.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000883_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000883_2.webp
12000884,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000884.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000884_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000884_2.webp
12000885,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000885.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000885_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000885_2.webp
12000886,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000886.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000886_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000886_2.webp
12000887,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000887.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000887_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000887_2.webp
12000888,,,,,,,,,https://ravensburger.cloud/images/produktseiten/820x600/12000888.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000888_1.webp,https://ravensburger.cloud/images/produktseiten/820x600/12000888_2.webp
